attachment_id,filename,post_id,slug,page_title,status,widget_id,widget_type,local_work_card,current_alt,same_widget_visible_text,nearest_context_id,nearest_context_type,nearest_context_visible_text,customer_name_quote_job_fields,rating_fields,local_work_marker
51,concrete-testimonial-2-camden-51.webp,1433,site-classification-explained,Site Classification Explained,draft,308294f,image,no,Concrete testimonial 2 camden in the context of Site Classification Explained,[],39e500e,container,"[[""elements[0].elements[0].settings.title.value.content.value"",""What must be verified for Site Classification Explained""],[""elements[0].elements[1].settings.editor"",""site-classification-guide states source authority; site-classification-guide holds the citation. site-classification-guide separates the council; site-classification-guide keeps the basis explicit. site-classification-guide names engineer manufacturer; site-classification-guide leaves an audit trail. site-classification-guide attributes or operator; site-classification-guide links the supporting record. site-classification-guide states record supporting; site-classification-guide carries the source date. site-classification-guide maps the statement; site-classification-guide marks the evidence owner. site-classification-guide logs unresolved source authority; site-classification-guide keeps it open.""]]",[],[],
51,concrete-testimonial-2-camden-51.webp,1444,exposed-aggregate-vs-stencil,Exposed Aggregate vs Stencil,draft,308294f,image,no,Concrete testimonial 2 camden in the context of Exposed Aggregate vs Stencil,[],39e500e,container,"[[""elements[0].elements[0].settings.title.value.content.value"",""What must be verified for Exposed Aggregate vs Stencil""],[""elements[0].elements[1].settings.editor"",""exposed-aggregate-vs-guide documents source authority; exposed-aggregate-vs-guide identifies the record owner. exposed-aggregate-vs-guide dates the council; exposed-aggregate-vs-guide carries the source date. exposed-aggregate-vs-guide tracks engineer manufacturer; exposed-aggregate-vs-guide marks the evidence owner. exposed-aggregate-vs-guide notes or operator; exposed-aggregate-vs-guide stores the reference. exposed-aggregate-vs-guide documents record supporting; exposed-aggregate-vs-guide flags the authority. exposed-aggregate-vs-guide tests the statement; exposed-aggregate-vs-guide preserves attribution. exposed-aggregate-vs-guide states unresolved source authority; exposed-aggregate-vs-guide keeps it open.""]]",[],[],
51,concrete-testimonial-2-camden-51.webp,1452,concrete-repair-vs-replace,Concrete Repair vs Replace,draft,308294f,image,no,Concrete testimonial 2 camden in the context of Concrete Repair vs Replace,[],39e500e,container,"[[""elements[0].elements[0].settings.title.value.content.value"",""What must be verified for Concrete Repair vs Replace""],[""elements[0].elements[1].settings.editor"",""repair-vs-replace-guide separates source authority; repair-vs-replace-guide links the supporting record. repair-vs-replace-guide verifies the council; repair-vs-replace-guide flags the authority. repair-vs-replace-guide checks engineer manufacturer; repair-vs-replace-guide preserves attribution. repair-vs-replace-guide lists or operator; repair-vs-replace-guide holds the citation. repair-vs-replace-guide separates record supporting; repair-vs-replace-guide keeps provenance visible. repair-vs-replace-guide names the statement; repair-vs-replace-guide retains the source. repair-vs-replace-guide documents unresolved source authority; repair-vs-replace-guide keeps it open.""]]",[],[],
51,concrete-testimonial-2-camden-51.webp,1477,exposed-aggregate-gledswood-hills,Exposed Aggregate Concrete Gledswood Hills,draft,ac3ac3a,image,no,Concrete testimonial 2 camden in the context of Exposed Aggregate Concrete Gledswood Hills,[],4ae29fa,container,"[[""elements[0].elements[0].settings.title"",""Why exposed aggregate concrete differs in Gledswood Hills""],[""elements[0].elements[1].settings.editor"",""gledswood-aggregate scope states decision owner; gledswood-aggregate scope keeps provenance visible. gledswood-aggregate scope documents the person; gledswood-aggregate scope identifies the record owner. gledswood-aggregate scope tests or authority; gledswood-aggregate scope keeps the basis explicit. gledswood-aggregate scope measures responsible for; gledswood-aggregate scope leaves an audit trail. gledswood-aggregate scope logs accepting the; gledswood-aggregate scope links the supporting record. gledswood-aggregate scope verifies documented decision; gledswood-aggregate scope carries the source date. gledswood-aggregate scope dates unresolved decision owner; gledswood-aggregate scope keeps it open.""]]",[],[],
51,concrete-testimonial-2-camden-51.webp,1480,concrete-slabs-austral,Concrete Slabs Austral,draft,ae41c11,image,no,Concrete testimonial 2 camden in the context of Concrete Slabs Austral,[],8dd3b78,container,"[[""elements[0].elements[0].settings.title"",""Why concrete slabs differs in Austral""],[""elements[0].elements[1].settings.editor"",""austral-slab scope checks decision owner; austral-slab scope marks the evidence owner. austral-slab scope records the person; austral-slab scope flags the authority. austral-slab scope cites or authority; austral-slab scope preserves attribution. austral-slab scope dates responsible for; austral-slab scope holds the citation. austral-slab scope tracks accepting the; austral-slab scope keeps provenance visible. austral-slab scope notes documented decision; austral-slab scope retains the source. austral-slab scope attributes unresolved decision owner; austral-slab scope keeps it open.""]]",[],[],
51,concrete-testimonial-2-camden-51.webp,1489,concrete-driveways-edmondson-park,Concrete Driveways Edmondson Park,draft,154c6cb,image,no,Concrete testimonial 2 camden in the context of Concrete Driveways Edmondson Park,[],487f573,e-div-block,"[[""elements[0].settings.title"",""The verified Edmondson Park condition""],[""elements[1].settings.editor"",""edmondson-driveway scope records subgrade evidence; edmondson-driveway scope leaves an audit trail. edmondson-driveway scope dates the support; edmondson-driveway scope keeps provenance visible. edmondson-driveway scope tracks found at; edmondson-driveway scope retains the source. edmondson-driveway scope notes the pour; edmondson-driveway scope identifies the record owner. edmondson-driveway scope documents location and; edmondson-driveway scope keeps the basis explicit. edmondson-driveway scope tests any test; edmondson-driveway scope leaves an audit trail. edmondson-driveway scope measures tied to; edmondson-driveway scope links the supporting record. edmondson-driveway scope logs that location; edmondson-driveway scope carries the source date. edmondson-driveway scope measures unresolved subgrade evidence; edmondson-driveway scope keeps it open.""]]",[],[],
51,concrete-testimonial-2-camden-51.webp,1492,concrete-driveway-replacement-mount-annan,Concrete Driveway Replacement Mount Annan,draft,5e63315,image,no,Concrete testimonial 2 camden in the context of Concrete Driveway Replacement Mount Annan,[],2a65f1f,container,"[[""elements[0].settings.title"",""The verified Mount Annan condition""],[""elements[1].settings.editor"",""mount-replacement scope verifies intended use; mount-replacement scope keeps provenance visible. mount-replacement scope checks the loading; mount-replacement scope preserves attribution. mount-replacement scope lists traffic and; mount-replacement scope holds the citation. mount-replacement scope separates finished purpose; mount-replacement scope keeps provenance visible. mount-replacement scope names stated for; mount-replacement scope retains the source. mount-replacement scope attributes the concrete; mount-replacement scope identifies the record owner. mount-replacement scope tracks unresolved intended use; mount-replacement scope keeps it open.""]]",[],[],
51,concrete-testimonial-2-camden-51.webp,1500,commercial-concreting-bringelly,Commercial Concreting Bringelly,draft,641391f1,image,no,Concrete testimonial 2 camden in the context of Commercial Concreting Bringelly,[],983c5b3,container,"[[""elements[0].elements[0].settings.title.value.content.value"",""Commercial Concreting Bringelly cost inputs""],[""elements[0].elements[1].settings.editor"",""bringelly-hardstand scope checks source date; bringelly-hardstand scope stores the reference. bringelly-hardstand scope attributes when the; bringelly-hardstand scope identifies the record owner. bringelly-hardstand scope states governing record; bringelly-hardstand scope keeps the basis explicit. bringelly-hardstand scope maps was issued; bringelly-hardstand scope leaves an audit trail. bringelly-hardstand scope records and when; bringelly-hardstand scope links the supporting record. bringelly-hardstand scope cites it was; bringelly-hardstand scope carries the source date. bringelly-hardstand scope dates last checked; bringelly-hardstand scope marks the evidence owner. bringelly-hardstand scope verifies unresolved source date; bringelly-hardstand scope keeps it open.""]]",[],[],
52,concrete-testimonial-1-1-camden-52.webp,1126,concreters-harrington-park,Concreters Harrington Park,publish,af8ef50,image,no,Concrete testimonial 1 1 camden in the context of Concreters Harrington Park,[],40d980a,container,"[[""elements[0].elements[0].settings.title.value.content.value"",""Ground conditions in Harrington Park""],[""elements[0].elements[1].settings.editor"",""The researched ground note for Harrington Park records: Established suburb on shale-derived clay. The 1990s–2000s driveways are now at 20–30 years and showing edge failure, settlement at the crossover, and cracking where the original slab was under-reinforced by today's standards. That evidence is checked against the proposed slab location in Harrington Park; assumptions from another estate are not substituted for a site inspection. Harrington Park separates its exposed aggregate concrete evidence from the general Harrington Park brief; Exposed Aggregate Concrete in Harrington Park carries that service decision.""]]",[],[],
52,concrete-testimonial-1-1-camden-52.webp,1367,shed-and-garage-slabs-south-west-sydney,Shed and Garage Slabs South West Sydney,publish,899b5bf,image,no,Concrete testimonial 1 1 camden in the context of Shed and Garage Slabs South West Sydney,[],3a44da3,container,"[[""elements[0].elements[0].settings.title"",""Cost inputs for shed and garage slabs""],[""elements[0].elements[1].settings.editor"",""shed-slab scope separates existing surface; shed-slab scope keeps the basis explicit. shed-slab scope records what remains; shed-slab scope marks the evidence owner. shed-slab scope cites what is; shed-slab scope stores the reference. shed-slab scope dates removed and; shed-slab scope flags the authority. shed-slab scope tracks what excavation; shed-slab scope preserves attribution. shed-slab scope notes may expose; shed-slab scope holds the citation. shed-slab scope measures unresolved existing surface; shed-slab scope keeps it open. Highest-weight researched areas for this service are Shed and Garage Slabs Leppington , Shed and Garage Slabs Oran Park , Shed and Garage Slabs Catherine Field , Shed and Garage Slabs Austral , Shed and Garage Slabs Gledswood Hills and Shed and Garage Slabs Spring Farm .""]]",[],[],
52,concrete-testimonial-1-1-camden-52.webp,1371,concreters-catherine-field,Concreters Catherine Field,draft,0424a72,image,yes,Concrete testimonial 1 1 camden in the context of Concreters Catherine Field,[],70b3a77,e-div-block,"[[""elements[1].settings.editor"",""[[REAL_PHOTO_PENDING: verified CoreX project in Catherine Field]]""]]",[],[],[[REAL_PHOTO_PENDING: verified CoreX project in Catherine Field]]
52,concrete-testimonial-1-1-camden-52.webp,1378,concreters-elderslie,Concreters Elderslie,draft,516941f,image-box,no,Concrete testimonial 1 1 camden in the context of Concreters Elderslie,"[[""title_text"",""Concrete Slabs in Elderslie""],[""description_text"",""Shed, garage, extension and house slabs, based properly""]]",9e36728,container,"[[""elements[0].settings.title_text"",""Concrete Driveways in Elderslie""],[""elements[0].settings.description_text"",""New driveways, replacements, council crossovers""],[""elements[1].settings.title_text"",""Concrete Slabs in Elderslie""],[""elements[1].settings.description_text"",""Shed, garage, extension and house slabs, based properly""],[""elements[2].settings.title_text"",""Exposed Aggregate in Elderslie""],[""elements[2].settings.description_text"",""The premium textured, non-slip finish with real kerb appeal""]]",[],[],
52,concrete-testimonial-1-1-camden-52.webp,1389,concreters-rossmore,Concreters Rossmore,draft,a86c195,image-box,no,Concrete testimonial 1 1 camden in the context of Concreters Rossmore,"[[""title_text"",""Concrete Driveways""],[""description_text"",""New driveways, replacements, council crossovers""]]",9e36728,container,"[[""elements[0].settings.title_text"",""Concrete Driveways""],[""elements[0].settings.description_text"",""New driveways, replacements, council crossovers""],[""elements[1].settings.title_text"",""Concrete Slabs""],[""elements[1].settings.description_text"",""Shed, garage, extension and house slabs, based properly""],[""elements[2].settings.title_text"",""Exposed Aggregate""],[""elements[2].settings.description_text"",""The premium textured, non-slip finish with real kerb appeal""]]",[],[],
52,concrete-testimonial-1-1-camden-52.webp,1390,concreters-middleton-grange,Concreters Middleton Grange,draft,516941f,image-box,no,Concrete testimonial 1 1 camden in the context of Concreters Middleton Grange,"[[""title_text"",""Concrete Slabs""],[""description_text"",""Shed, garage, extension and house slabs, based properly""]]",9e36728,container,"[[""elements[0].settings.title_text"",""Concrete Driveways""],[""elements[0].settings.description_text"",""New driveways, replacements, council crossovers""],[""elements[1].settings.title_text"",""Concrete Slabs""],[""elements[1].settings.description_text"",""Shed, garage, extension and house slabs, based properly""],[""elements[2].settings.title_text"",""Exposed Aggregate""],[""elements[2].settings.description_text"",""The premium textured, non-slip finish with real kerb appeal""]]",[],[],
52,concrete-testimonial-1-1-camden-52.webp,1420,concreters-appin,Concreters Appin,draft,af91c52,image-box,no,Concrete testimonial 1 1 camden in the context of Concreters Appin,"[[""title_text"",""Patios & Alfresco""],[""description_text"",""Outdoor entertaining areas""]]",98fbeea,container,"[[""elements[0].settings.title_text"",""Patios & Alfresco""],[""elements[0].settings.description_text"",""Outdoor entertaining areas""],[""elements[1].settings.title_text"",""Paths & Pathways""],[""elements[1].settings.description_text"",""Side access, garden and front paths""],[""elements[2].settings.title_text"",""Coloured & Decorative""],[""elements[2].settings.description_text"",""Coloured, stencil, honed finishes""]]",[],[],
52,concrete-testimonial-1-1-camden-52.webp,1420,concreters-appin,Concreters Appin,draft,d06ebf3,image-box,no,Concrete testimonial 1 1 camden in the context of Concreters Appin,"[[""title_text"",""Coloured & Decorative""],[""description_text"",""Coloured, stencil, honed finishes""]]",98fbeea,container,"[[""elements[0].settings.title_text"",""Patios & Alfresco""],[""elements[0].settings.description_text"",""Outdoor entertaining areas""],[""elements[1].settings.title_text"",""Paths & Pathways""],[""elements[1].settings.description_text"",""Side access, garden and front paths""],[""elements[2].settings.title_text"",""Coloured & Decorative""],[""elements[2].settings.description_text"",""Coloured, stencil, honed finishes""]]",[],[],
52,concrete-testimonial-1-1-camden-52.webp,1433,site-classification-explained,Site Classification Explained,draft,37364f5,image,no,Concrete testimonial 1 1 camden in the context of Site Classification Explained,[],39e500e,container,"[[""elements[0].elements[0].settings.title.value.content.value"",""What must be verified for Site Classification Explained""],[""elements[0].elements[1].settings.editor"",""site-classification-guide states source authority; site-classification-guide holds the citation. site-classification-guide separates the council; site-classification-guide keeps the basis explicit. site-classification-guide names engineer manufacturer; site-classification-guide leaves an audit trail. site-classification-guide attributes or operator; site-classification-guide links the supporting record. site-classification-guide states record supporting; site-classification-guide carries the source date. site-classification-guide maps the statement; site-classification-guide marks the evidence owner. site-classification-guide logs unresolved source authority; site-classification-guide keeps it open.""]]",[],[],
52,concrete-testimonial-1-1-camden-52.webp,1444,exposed-aggregate-vs-stencil,Exposed Aggregate vs Stencil,draft,37364f5,image,no,Concrete testimonial 1 1 camden in the context of Exposed Aggregate vs Stencil,[],39e500e,container,"[[""elements[0].elements[0].settings.title.value.content.value"",""What must be verified for Exposed Aggregate vs Stencil""],[""elements[0].elements[1].settings.editor"",""exposed-aggregate-vs-guide documents source authority; exposed-aggregate-vs-guide identifies the record owner. exposed-aggregate-vs-guide dates the council; exposed-aggregate-vs-guide carries the source date. exposed-aggregate-vs-guide tracks engineer manufacturer; exposed-aggregate-vs-guide marks the evidence owner. exposed-aggregate-vs-guide notes or operator; exposed-aggregate-vs-guide stores the reference. exposed-aggregate-vs-guide documents record supporting; exposed-aggregate-vs-guide flags the authority. exposed-aggregate-vs-guide tests the statement; exposed-aggregate-vs-guide preserves attribution. exposed-aggregate-vs-guide states unresolved source authority; exposed-aggregate-vs-guide keeps it open.""]]",[],[],
52,concrete-testimonial-1-1-camden-52.webp,1452,concrete-repair-vs-replace,Concrete Repair vs Replace,draft,37364f5,image,no,Concrete testimonial 1 1 camden in the context of Concrete Repair vs Replace,[],39e500e,container,"[[""elements[0].elements[0].settings.title.value.content.value"",""What must be verified for Concrete Repair vs Replace""],[""elements[0].elements[1].settings.editor"",""repair-vs-replace-guide separates source authority; repair-vs-replace-guide links the supporting record. repair-vs-replace-guide verifies the council; repair-vs-replace-guide flags the authority. repair-vs-replace-guide checks engineer manufacturer; repair-vs-replace-guide preserves attribution. repair-vs-replace-guide lists or operator; repair-vs-replace-guide holds the citation. repair-vs-replace-guide separates record supporting; repair-vs-replace-guide keeps provenance visible. repair-vs-replace-guide names the statement; repair-vs-replace-guide retains the source. repair-vs-replace-guide documents unresolved source authority; repair-vs-replace-guide keeps it open.""]]",[],[],
52,concrete-testimonial-1-1-camden-52.webp,1477,exposed-aggregate-gledswood-hills,Exposed Aggregate Concrete Gledswood Hills,draft,34c11481,image,no,Concrete testimonial 1 1 camden in the context of Exposed Aggregate Concrete Gledswood Hills,[],597d0edf,container,"[[""elements[0].elements[0].settings.title.value.content.value"",""The verified Gledswood Hills condition""],[""elements[0].elements[1].settings.editor"",""gledswood-aggregate scope tests source authority; gledswood-aggregate scope links the supporting record. gledswood-aggregate scope tracks the council; gledswood-aggregate scope flags the authority. gledswood-aggregate scope notes engineer manufacturer; gledswood-aggregate scope preserves attribution. gledswood-aggregate scope documents or operator; gledswood-aggregate scope holds the citation. gledswood-aggregate scope tests record supporting; gledswood-aggregate scope keeps provenance visible. gledswood-aggregate scope measures the statement; gledswood-aggregate scope retains the source. gledswood-aggregate scope maps unresolved source authority; gledswood-aggregate scope keeps it open.""]]",[],[],
52,concrete-testimonial-1-1-camden-52.webp,1480,concrete-slabs-austral,Concrete Slabs Austral,draft,2fc74005,image,no,Concrete testimonial 1 1 camden in the context of Concrete Slabs Austral,[],30b47498,container,"[[""elements[0].elements[0].settings.title.value.content.value"",""Concrete Slabs Austral process and specification""],[""elements[0].elements[1].settings.editor"",""austral-slab scope cites source authority; austral-slab scope keeps provenance visible. austral-slab scope states the council; austral-slab scope leaves an audit trail. austral-slab scope maps engineer manufacturer; austral-slab scope links the supporting record. austral-slab scope records or operator; austral-slab scope carries the source date. austral-slab scope cites record supporting; austral-slab scope marks the evidence owner. austral-slab scope dates the statement; austral-slab scope stores the reference. austral-slab scope lists unresolved source authority; austral-slab scope keeps it open.""]]",[],[],
52,concrete-testimonial-1-1-camden-52.webp,1489,concrete-driveways-edmondson-park,Concrete Driveways Edmondson Park,draft,51a4a3e,image,no,Concrete testimonial 1 1 camden in the context of Concrete Driveways Edmondson Park,[],087dea6,e-div-block,"[[""elements[0].settings.title"",""Concrete Driveways Edmondson Park cost inputs""],[""elements[1].settings.editor"",""edmondson-driveway scope maps finished levels; edmondson-driveway scope identifies the record owner. edmondson-driveway scope states the design; edmondson-driveway scope identifies the record owner. edmondson-driveway scope maps heights connecting; edmondson-driveway scope keeps the basis explicit. edmondson-driveway scope records thresholds boundaries; edmondson-driveway scope leaves an audit trail. edmondson-driveway scope cites and adjoining; edmondson-driveway scope links the supporting record. edmondson-driveway scope dates surfaces; edmondson-driveway scope carries the source date. edmondson-driveway scope cites unresolved finished levels; edmondson-driveway scope keeps it open.""]]",[],[],
52,concrete-testimonial-1-1-camden-52.webp,1492,concrete-driveway-replacement-mount-annan,Concrete Driveway Replacement Mount Annan,draft,7c2901e,image,no,Concrete testimonial 1 1 camden in the context of Concrete Driveway Replacement Mount Annan,[],2a65f1f,container,"[[""elements[0].settings.title"",""The verified Mount Annan condition""],[""elements[1].settings.editor"",""mount-replacement scope verifies intended use; mount-replacement scope keeps provenance visible. mount-replacement scope checks the loading; mount-replacement scope preserves attribution. mount-replacement scope lists traffic and; mount-replacement scope holds the citation. mount-replacement scope separates finished purpose; mount-replacement scope keeps provenance visible. mount-replacement scope names stated for; mount-replacement scope retains the source. mount-replacement scope attributes the concrete; mount-replacement scope identifies the record owner. mount-replacement scope tracks unresolved intended use; mount-replacement scope keeps it open.""]]",[],[],
52,concrete-testimonial-1-1-camden-52.webp,1500,commercial-concreting-bringelly,Commercial Concreting Bringelly,draft,4a3b804f,image,no,Concrete testimonial 1 1 camden in the context of Commercial Concreting Bringelly,[],7874f636,container,"[[""elements[0].elements[0].settings.title.value.content.value"",""Questions about Commercial Concreting Bringelly""],[""elements[0].elements[1].settings.editor"",""bringelly-hardstand scope cites site identity; bringelly-hardstand scope retains the source. bringelly-hardstand scope separates the address; bringelly-hardstand scope flags the authority. bringelly-hardstand scope names lot and; bringelly-hardstand scope preserves attribution. bringelly-hardstand scope attributes work area; bringelly-hardstand scope holds the citation. bringelly-hardstand scope states to which; bringelly-hardstand scope keeps provenance visible. bringelly-hardstand scope maps the evidence; bringelly-hardstand scope retains the source. bringelly-hardstand scope records applies; bringelly-hardstand scope identifies the record owner. bringelly-hardstand scope tests unresolved site identity; bringelly-hardstand scope keeps it open.""]]",[],[],
228,concretejob1camden-228.jpg,129,exposed-aggregate-south-west-sydney,Exposed Aggregate Concrete South West Sydney,publish,2e70a00,image,no,Concretejob1camden in the context of Exposed Aggregate Concrete South West Sydney,[],1edad6b9,container,"[[""elements[0].elements[0].settings.title.value.content.value"",""Reinforcement for exposed aggregate concrete""],[""elements[0].elements[1].settings.editor"",""aggregate-finish scope verifies site identity; aggregate-finish scope stores the reference. aggregate-finish scope tracks the address; aggregate-finish scope leaves an audit trail. aggregate-finish scope notes lot and; aggregate-finish scope links the supporting record. aggregate-finish scope documents work area; aggregate-finish scope carries the source date. aggregate-finish scope tests to which; aggregate-finish scope marks the evidence owner. aggregate-finish scope measures the evidence; aggregate-finish scope stores the reference. aggregate-finish scope logs applies; aggregate-finish scope flags the authority. aggregate-finish scope attributes unresolved site identity; aggregate-finish scope keeps it open. The recorded council specification is reproduced without alteration: 32 MPa, 125mm, SL72 fabric, 4.0-5.5m urban width, 1200mm footpath allocation (900mm offset; 800mm in Oran Park), 4% footpath crossfall, 1:6 max batter.""]]",[],[],
228,concretejob1camden-228.jpg,1366,concrete-driveway-replacement-south-west-sydney,Concrete Driveway Replacement South West Sydney,publish,d91bcc2,image,no,Concretejob1camden in the context of Concrete Driveway Replacement South West Sydney,[],f4f418c,container,"[[""elements[0].elements[0].settings.title.value.content.value"",""Reinforcement for concrete driveway replacement""],[""elements[0].elements[1].settings.editor"",""replacement-driveway scope attributes source authority; replacement-driveway scope preserves attribution. replacement-driveway scope lists the council; replacement-driveway scope identifies the record owner. replacement-driveway scope separates engineer manufacturer; replacement-driveway scope keeps the basis explicit. replacement-driveway scope names or operator; replacement-driveway scope leaves an audit trail. replacement-driveway scope attributes record supporting; replacement-driveway scope links the supporting record. replacement-driveway scope states the statement; replacement-driveway scope carries the source date. replacement-driveway scope measures unresolved source authority; replacement-driveway scope keeps it open. The evidence behind this decision is set out in Concrete Efflorescence before it is applied to a project scope.""]]",[],[],
228,concretejob1camden-228.jpg,1375,concreters-mount-annan,Concreters Mount Annan,draft,af91c52,image-box,no,Concretejob1camden in the context of Concreters Mount Annan,"[[""title_text"",""Patios & Alfresco""],[""description_text"",""Outdoor entertaining areas""]]",98fbeea,container,"[[""elements[0].settings.title_text"",""Patios & Alfresco""],[""elements[0].settings.description_text"",""Outdoor entertaining areas""],[""elements[1].settings.title_text"",""Paths & Pathways""],[""elements[1].settings.description_text"",""Side access, garden and front paths""],[""elements[2].settings.title_text"",""Coloured & Decorative""],[""elements[2].settings.description_text"",""Coloured, stencil, honed finishes""]]",[],[],
228,concretejob1camden-228.jpg,1375,concreters-mount-annan,Concreters Mount Annan,draft,d06ebf3,image-box,no,Concretejob1camden in the context of Concreters Mount Annan,"[[""title_text"",""Coloured & Decorative""],[""description_text"",""Coloured, stencil, honed finishes""]]",98fbeea,container,"[[""elements[0].settings.title_text"",""Patios & Alfresco""],[""elements[0].settings.description_text"",""Outdoor entertaining areas""],[""elements[1].settings.title_text"",""Paths & Pathways""],[""elements[1].settings.description_text"",""Side access, garden and front paths""],[""elements[2].settings.title_text"",""Coloured & Decorative""],[""elements[2].settings.description_text"",""Coloured, stencil, honed finishes""]]",[],[],
228,concretejob1camden-228.jpg,1377,concreters-spring-farm,Concreters Spring Farm,draft,0ca264b,image,no,Concretejob1camden in the context of Concreters Spring Farm,[],b5b5a5c,container,"[[""elements[0].elements[0].settings.title.value.content.value"",""Levels and water movement in Spring Farm""],[""elements[0].elements[1].settings.editor"",""Finished levels in Spring Farm are set from the actual thresholds, boundaries and lawful discharge point observed on the lot. The ground record for Spring Farm is considered when falls and joints are documented, because the recorded condition is Shale clay on graded fill benches. Retaining and drainage behind the driveway matter more here than anywhere else in the LGA — water tracking behind a slab on a slope is the failure mode. Reinforcement holds concrete together after movement; it does not remove the need for planned joints, support and drainage in Spring Farm.""]]",[],[],
228,concretejob1camden-228.jpg,1383,concreters-ellis-lane,Concreters Ellis Lane,draft,516941f,image-box,no,Concretejob1camden in the context of Concreters Ellis Lane,"[[""title_text"",""Concrete Slabs""],[""description_text"",""Shed, garage, extension and house slabs, based properly""]]",9e36728,container,"[[""elements[0].settings.title_text"",""Concrete Driveways""],[""elements[0].settings.description_text"",""New driveways, replacements, council crossovers""],[""elements[1].settings.title_text"",""Concrete Slabs""],[""elements[1].settings.description_text"",""Shed, garage, extension and house slabs, based properly""],[""elements[2].settings.title_text"",""Exposed Aggregate""],[""elements[2].settings.description_text"",""The premium textured, non-slip finish with real kerb appeal""]]",[],[],
228,concretejob1camden-228.jpg,1404,concreters-cecil-park,Concreters Cecil Park,draft,e6c2ed7,image-box,no,Concretejob1camden in the context of Concreters Cecil Park,"[[""title_text"",""Paths & Pathways""],[""description_text"",""Side access, garden and front paths""]]",98fbeea,container,"[[""elements[0].settings.title_text"",""Patios & Alfresco""],[""elements[0].settings.description_text"",""Outdoor entertaining areas""],[""elements[1].settings.title_text"",""Paths & Pathways""],[""elements[1].settings.description_text"",""Side access, garden and front paths""],[""elements[2].settings.title_text"",""Coloured & Decorative""],[""elements[2].settings.description_text"",""Coloured, stencil, honed finishes""]]",[],[],
228,concretejob1camden-228.jpg,1408,concreters-ingleburn,Concreters Ingleburn,draft,a86c195,image-box,no,Concretejob1camden in the context of Concreters Ingleburn,"[[""title_text"",""Concrete Driveways""],[""description_text"",""New driveways, replacements, council crossovers""]]",9e36728,container,"[[""elements[0].settings.title_text"",""Concrete Driveways""],[""elements[0].settings.description_text"",""New driveways, replacements, council crossovers""],[""elements[1].settings.title_text"",""Concrete Slabs""],[""elements[1].settings.description_text"",""Shed, garage, extension and house slabs, based properly""],[""elements[2].settings.title_text"",""Exposed Aggregate""],[""elements[2].settings.description_text"",""The premium textured, non-slip finish with real kerb appeal""]]",[],[],
228,concretejob1camden-228.jpg,1424,concreters-bargo,Concreters Bargo,draft,af91c52,image-box,no,Concretejob1camden in the context of Concreters Bargo,"[[""title_text"",""Patios & Alfresco""],[""description_text"",""Outdoor entertaining areas""]]",98fbeea,container,"[[""elements[0].settings.title_text"",""Patios & Alfresco""],[""elements[0].settings.description_text"",""Outdoor entertaining areas""],[""elements[1].settings.title_text"",""Paths & Pathways""],[""elements[1].settings.description_text"",""Side access, garden and front paths""],[""elements[2].settings.title_text"",""Coloured & Decorative""],[""elements[2].settings.description_text"",""Coloured, stencil, honed finishes""]]",[],[],
228,concretejob1camden-228.jpg,1424,concreters-bargo,Concreters Bargo,draft,d06ebf3,image-box,no,Concretejob1camden in the context of Concreters Bargo,"[[""title_text"",""Coloured & Decorative""],[""description_text"",""Coloured, stencil, honed finishes""]]",98fbeea,container,"[[""elements[0].settings.title_text"",""Patios & Alfresco""],[""elements[0].settings.description_text"",""Outdoor entertaining areas""],[""elements[1].settings.title_text"",""Paths & Pathways""],[""elements[1].settings.description_text"",""Side access, garden and front paths""],[""elements[2].settings.title_text"",""Coloured & Decorative""],[""elements[2].settings.description_text"",""Coloured, stencil, honed finishes""]]",[],[],
228,concretejob1camden-228.jpg,1434,concrete-strength-grades-explained,Concrete Strength Grades Explained,draft,66ea3ba,image,no,Concretejob1camden in the context of Concrete Strength Grades Explained,[],15665b9,container,"[[""elements[0].elements[0].settings.title.value.content.value"",""Council and engineering records for Concrete Strength Grades Explained""],[""elements[0].elements[1].settings.editor"",""strength-grades-guide verifies site identity; strength-grades-guide keeps the basis explicit. strength-grades-guide tracks the address; strength-grades-guide holds the citation. strength-grades-guide notes lot and; strength-grades-guide keeps provenance visible. strength-grades-guide documents work area; strength-grades-guide retains the source. strength-grades-guide tests to which; strength-grades-guide identifies the record owner. strength-grades-guide measures the evidence; strength-grades-guide keeps the basis explicit. strength-grades-guide logs applies; strength-grades-guide leaves an audit trail. strength-grades-guide attributes unresolved site identity; strength-grades-guide keeps it open.""]]",[],[],
