URL,Page type,Current WordPress status,Current robots setting,Placeholder count,Photo marker count,Verification marker count,Phone verified,Form dependency,Business-evidence dependency,Index-ready,Exact missing evidence,Recommended action
/shed-and-garage-slabs-catherine-field/,intersection,draft,"global staging: noindex,nofollow,noarchive; page: noindex,follow",1,0,0,no — global contact presentation unverified,none in page content,yes — legal/operating identity; plus any listed page-specific evidence,no,verified legal/operating identity for CoreX Concreters Camden; verified global header/footer phone after Astra settings are supplied; real CoreX quoted range for shed and garage slabs in Catherine Field and the site inputs behind it; page-specific publication-wave approval; authoritative media/Astra import and logged-out visual QA,"Keep draft; resolve page evidence and wave gate, then stage and QA before any status change."
/concrete-paths-edmondson-park/,intersection,draft,"global staging: noindex,nofollow,noarchive; page: noindex,follow",3,0,0,no — number present,none in page content,yes — legal/operating identity; plus any listed page-specific evidence,no,verified legal/operating identity for CoreX Concreters Camden; ownership and call-routing proof for 03 4517 6915; real CoreX quoted range for concrete paths and pathways in Edmondson Park and the site inputs behind it; verified CoreX ABN; verified CoreX business address; page-specific publication-wave approval; authoritative media/Astra import and logged-out visual QA,"Keep draft; resolve page evidence and wave gate, then stage and QA before any status change."
/concrete-patios-edmondson-park/,intersection,draft,"global staging: noindex,nofollow,noarchive; page: noindex,follow",3,0,0,no — number present,none in page content,yes — legal/operating identity; plus any listed page-specific evidence,no,verified legal/operating identity for CoreX Concreters Camden; ownership and call-routing proof for 03 4517 6915; real CoreX quoted range for concrete patios and alfresco slabs in Edmondson Park and the site inputs behind it; verified CoreX ABN; verified CoreX business address; page-specific publication-wave approval; authoritative media/Astra import and logged-out visual QA,"Keep draft; resolve page evidence and wave gate, then stage and QA before any status change."
/concrete-driveways-edmondson-park/,intersection,draft,"global staging: noindex,nofollow,noarchive; page: noindex,follow",1,0,0,no — number present,none in page content,yes — legal/operating identity; plus any listed page-specific evidence,no,verified legal/operating identity for CoreX Concreters Camden; ownership and call-routing proof for 03 4517 6915; real CoreX quoted range for concrete driveways in Edmondson Park and the site inputs behind it; page-specific publication-wave approval; authoritative media/Astra import and logged-out visual QA,"Keep draft; resolve page evidence and wave gate, then stage and QA before any status change."
/commercial-concreting-narellan/,intersection,draft,"global staging: noindex,nofollow,noarchive; page: noindex,follow",1,0,0,no — global contact presentation unverified,none in page content,yes — legal/operating identity; plus any listed page-specific evidence,no,verified legal/operating identity for CoreX Concreters Camden; verified global header/footer phone after Astra settings are supplied; real CoreX quoted range for commercial concreting in Narellan and the site inputs behind it; page-specific publication-wave approval; authoritative media/Astra import and logged-out visual QA,"Keep draft; resolve page evidence and wave gate, then stage and QA before any status change."
/concrete-driveway-replacement-narellan/,intersection,draft,"global staging: noindex,nofollow,noarchive; page: noindex,follow",1,0,0,no — number present,none in page content,yes — legal/operating identity; plus any listed page-specific evidence,no,verified legal/operating identity for CoreX Concreters Camden; ownership and call-routing proof for 03 4517 6915; real CoreX quoted range for concrete driveway replacement in Narellan and the site inputs behind it; page-specific publication-wave approval; authoritative media/Astra import and logged-out visual QA,"Keep draft; resolve page evidence and wave gate, then stage and QA before any status change."
/concrete-driveway-replacement-mount-annan/,intersection,draft,"global staging: noindex,nofollow,noarchive; page: noindex,follow",1,0,0,no — number present,none in page content,yes — legal/operating identity; plus any listed page-specific evidence,no,verified legal/operating identity for CoreX Concreters Camden; ownership and call-routing proof for 03 4517 6915; real CoreX quoted range for concrete driveway replacement in Mount Annan and the site inputs behind it; page-specific publication-wave approval; authoritative media/Astra import and logged-out visual QA,"Keep draft; resolve page evidence and wave gate, then stage and QA before any status change."
/concrete-driveways-spring-farm/,intersection,draft,"global staging: noindex,nofollow,noarchive; page: noindex,follow",1,0,0,no — number present,none in page content,yes — legal/operating identity; plus any listed page-specific evidence,no,verified legal/operating identity for CoreX Concreters Camden; ownership and call-routing proof for 03 4517 6915; real CoreX quoted range for concrete driveways in Spring Farm and the site inputs behind it; page-specific publication-wave approval; authoritative media/Astra import and logged-out visual QA,"Keep draft; resolve page evidence and wave gate, then stage and QA before any status change."
/concrete-crossovers-and-laybacks-spring-farm/,intersection,draft,"global staging: noindex,nofollow,noarchive; page: noindex,follow",3,0,0,no — global contact presentation unverified,none in page content,yes — legal/operating identity; plus any listed page-specific evidence,no,verified legal/operating identity for CoreX Concreters Camden; verified global header/footer phone after Astra settings are supplied; real CoreX quoted range for concrete crossovers and laybacks in Spring Farm and the site inputs behind it; verified CoreX ABN; verified CoreX business address; page-specific publication-wave approval; authoritative media/Astra import and logged-out visual QA,"Keep draft; resolve page evidence and wave gate, then stage and QA before any status change."
/concrete-patios-elderslie/,intersection,draft,"global staging: noindex,nofollow,noarchive; page: noindex,follow",3,0,0,no — number present,none in page content,yes — legal/operating identity; plus any listed page-specific evidence,no,verified legal/operating identity for CoreX Concreters Camden; ownership and call-routing proof for 03 4517 6915; real CoreX quoted range for concrete patios and alfresco slabs in Elderslie and the site inputs behind it; verified CoreX ABN; verified CoreX business address; page-specific publication-wave approval; authoritative media/Astra import and logged-out visual QA,"Keep draft; resolve page evidence and wave gate, then stage and QA before any status change."
/concrete-crossovers-and-laybacks-currans-hill/,intersection,draft,"global staging: noindex,nofollow,noarchive; page: noindex,follow",3,0,0,no — global contact presentation unverified,none in page content,yes — legal/operating identity; plus any listed page-specific evidence,no,verified legal/operating identity for CoreX Concreters Camden; verified global header/footer phone after Astra settings are supplied; real CoreX quoted range for concrete crossovers and laybacks in Currans Hill and the site inputs behind it; verified CoreX ABN; verified CoreX business address; page-specific publication-wave approval; authoritative media/Astra import and logged-out visual QA,"Keep draft; resolve page evidence and wave gate, then stage and QA before any status change."
/concrete-driveway-replacement-currans-hill/,intersection,draft,"global staging: noindex,nofollow,noarchive; page: noindex,follow",1,0,0,no — number present,none in page content,yes — legal/operating identity; plus any listed page-specific evidence,no,verified legal/operating identity for CoreX Concreters Camden; ownership and call-routing proof for 03 4517 6915; real CoreX quoted range for concrete driveway replacement in Currans Hill and the site inputs behind it; page-specific publication-wave approval; authoritative media/Astra import and logged-out visual QA,"Keep draft; resolve page evidence and wave gate, then stage and QA before any status change."
/concrete-driveways-cobbitty/,intersection,draft,"global staging: noindex,nofollow,noarchive; page: noindex,follow",1,0,0,no — number present,none in page content,yes — legal/operating identity; plus any listed page-specific evidence,no,verified legal/operating identity for CoreX Concreters Camden; ownership and call-routing proof for 03 4517 6915; real CoreX quoted range for concrete driveways in Cobbitty and the site inputs behind it; page-specific publication-wave approval; authoritative media/Astra import and logged-out visual QA,"Keep draft; resolve page evidence and wave gate, then stage and QA before any status change."
/commercial-concreting-cobbitty/,intersection,draft,"global staging: noindex,nofollow,noarchive; page: noindex,follow",1,0,0,no — global contact presentation unverified,none in page content,yes — legal/operating identity; plus any listed page-specific evidence,no,verified legal/operating identity for CoreX Concreters Camden; verified global header/footer phone after Astra settings are supplied; real CoreX quoted range for commercial concreting in Cobbitty and the site inputs behind it; page-specific publication-wave approval; authoritative media/Astra import and logged-out visual QA,"Keep draft; resolve page evidence and wave gate, then stage and QA before any status change."
/commercial-concreting-bringelly/,intersection,draft,"global staging: noindex,nofollow,noarchive; page: noindex,follow",1,0,0,no — global contact presentation unverified,none in page content,yes — legal/operating identity; plus any listed page-specific evidence,no,verified legal/operating identity for CoreX Concreters Camden; verified global header/footer phone after Astra settings are supplied; real CoreX quoted range for commercial concreting in Bringelly and the site inputs behind it; page-specific publication-wave approval; authoritative media/Astra import and logged-out visual QA,"Keep draft; resolve page evidence and wave gate, then stage and QA before any status change."
/concrete-slabs-bringelly/,intersection,draft,"global staging: noindex,nofollow,noarchive; page: noindex,follow",1,0,0,no — global contact presentation unverified,none in page content,yes — legal/operating identity; plus any listed page-specific evidence,no,verified legal/operating identity for CoreX Concreters Camden; verified global header/footer phone after Astra settings are supplied; real CoreX quoted range for concrete slabs in Bringelly and the site inputs behind it; page-specific publication-wave approval; authoritative media/Astra import and logged-out visual QA,"Keep draft; resolve page evidence and wave gate, then stage and QA before any status change."
/coloured-concrete-driveway-cost/,cost_comparison,draft,"global staging: noindex,nofollow,noarchive; page: noindex,follow",3,0,0,no — global contact presentation unverified,none in page content,yes — legal/operating identity; plus any listed page-specific evidence,no,"verified legal/operating identity for CoreX Concreters Camden; verified global header/footer phone after Astra settings are supplied; operator-approved rates, formula, assumptions and effective date for Coloured Concrete Driveway Cost from real CoreX quotes; verified CoreX ABN; verified CoreX business address; page-specific publication-wave approval; authoritative media/Astra import and logged-out visual QA","Keep draft; resolve page evidence and wave gate, then stage and QA before any status change."
/concrete-vs-asphalt/,cost_comparison,draft,"global staging: noindex,nofollow,noarchive; page: noindex,follow",0,0,0,no — number present,none in page content,yes — legal/operating identity; plus any listed page-specific evidence,no,verified legal/operating identity for CoreX Concreters Camden; ownership and call-routing proof for 03 4517 6915; page-specific publication-wave approval; authoritative media/Astra import and logged-out visual QA,"Keep draft; resolve page evidence and wave gate, then stage and QA before any status change."
/concrete-vs-pavers/,cost_comparison,draft,"global staging: noindex,nofollow,noarchive; page: noindex,follow",0,0,0,no — number present,none in page content,yes — legal/operating identity; plus any listed page-specific evidence,no,verified legal/operating identity for CoreX Concreters Camden; ownership and call-routing proof for 03 4517 6915; page-specific publication-wave approval; authoritative media/Astra import and logged-out visual QA,"Keep draft; resolve page evidence and wave gate, then stage and QA before any status change."
/diy-concrete-vs-hiring-a-concreter/,cost_comparison,draft,"global staging: noindex,nofollow,noarchive; page: noindex,follow",0,0,0,no — number present,none in page content,yes — legal/operating identity; plus any listed page-specific evidence,no,verified legal/operating identity for CoreX Concreters Camden; ownership and call-routing proof for 03 4517 6915; page-specific publication-wave approval; authoritative media/Astra import and logged-out visual QA,"Keep draft; resolve page evidence and wave gate, then stage and QA before any status change."
/driveway-cost-calculator/,cost_comparison,draft,"global staging: noindex,nofollow,noarchive; page: noindex,follow",3,0,0,no — global contact presentation unverified,none in page content,yes — legal/operating identity; plus any listed page-specific evidence,no,"verified legal/operating identity for CoreX Concreters Camden; verified global header/footer phone after Astra settings are supplied; operator-approved rates, formula, assumptions and effective date for Driveway Cost Calculator from real CoreX quotes; verified CoreX ABN; verified CoreX business address; page-specific publication-wave approval; authoritative media/Astra import and logged-out visual QA","Keep draft; resolve page evidence and wave gate, then stage and QA before any status change."
/exposed-aggregate-driveway-cost/,cost_comparison,draft,"global staging: noindex,nofollow,noarchive; page: noindex,follow",3,0,0,no — global contact presentation unverified,none in page content,yes — legal/operating identity; plus any listed page-specific evidence,no,"verified legal/operating identity for CoreX Concreters Camden; verified global header/footer phone after Astra settings are supplied; operator-approved rates, formula, assumptions and effective date for Exposed Aggregate Driveway Cost from real CoreX quotes; verified CoreX ABN; verified CoreX business address; page-specific publication-wave approval; authoritative media/Astra import and logged-out visual QA","Keep draft; resolve page evidence and wave gate, then stage and QA before any status change."
/exposed-aggregate-vs-plain-concrete/,cost_comparison,draft,"global staging: noindex,nofollow,noarchive; page: noindex,follow",0,0,0,no — number present,none in page content,yes — legal/operating identity; plus any listed page-specific evidence,no,verified legal/operating identity for CoreX Concreters Camden; ownership and call-routing proof for 03 4517 6915; page-specific publication-wave approval; authoritative media/Astra import and logged-out visual QA,"Keep draft; resolve page evidence and wave gate, then stage and QA before any status change."
/plain-concrete-driveway-cost/,cost_comparison,draft,"global staging: noindex,nofollow,noarchive; page: noindex,follow",3,0,0,no — global contact presentation unverified,none in page content,yes — legal/operating identity; plus any listed page-specific evidence,no,"verified legal/operating identity for CoreX Concreters Camden; verified global header/footer phone after Astra settings are supplied; operator-approved rates, formula, assumptions and effective date for Plain Concrete Driveway Cost from real CoreX quotes; verified CoreX ABN; verified CoreX business address; page-specific publication-wave approval; authoritative media/Astra import and logged-out visual QA","Keep draft; resolve page evidence and wave gate, then stage and QA before any status change."
/slab-volume-calculator/,cost_comparison,draft,"global staging: noindex,nofollow,noarchive; page: noindex,follow",3,0,0,no — global contact presentation unverified,none in page content,yes — legal/operating identity; plus any listed page-specific evidence,no,"verified legal/operating identity for CoreX Concreters Camden; verified global header/footer phone after Astra settings are supplied; operator-approved rates, formula, assumptions and effective date for Slab Volume Calculator from real CoreX quotes; verified CoreX ABN; verified CoreX business address; page-specific publication-wave approval; authoritative media/Astra import and logged-out visual QA","Keep draft; resolve page evidence and wave gate, then stage and QA before any status change."
/stencilled-concrete-driveway-cost/,cost_comparison,draft,"global staging: noindex,nofollow,noarchive; page: noindex,follow",3,0,0,no — global contact presentation unverified,none in page content,yes — legal/operating identity; plus any listed page-specific evidence,no,"verified legal/operating identity for CoreX Concreters Camden; verified global header/footer phone after Astra settings are supplied; operator-approved rates, formula, assumptions and effective date for Stencilled Concrete Driveway Cost from real CoreX quotes; verified CoreX ABN; verified CoreX business address; page-specific publication-wave approval; authoritative media/Astra import and logged-out visual QA","Keep draft; resolve page evidence and wave gate, then stage and QA before any status change."
